##################################################################################################################################################
### RUN: hp_preset=lutter_like_128 K=84 test_fraction=0.2 val_fraction=0.1                                                                     ###
### dataset_seed=0                                                                                                                             ###
### npz_in=/workspace/shared/data/preprocessed/delan_UR3_Load0_K86_uniform_K84_seed0_dataset/delan_UR3_Load0_K86_uniform_K84_seed0_dataset.npz ###
##################################################################################################################################################

#####################
### 1) PREPROCESS ###
#####################

=========================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================
=== docker compose -p payload_estimation --project-directory /home/robat/.localgit/algorithmic_payload_estimation/payload_estimation --env-file /home/robat/.localgit/algorithmic_payload_estimation/payload_estimation/.env -f /home/robat/.localgit/algorithmic_payload_estimation/payload_estimation/docker-compose.yml exec -T preprocess bash -lc 'python3 scripts/build_delan_dataset.py --derive_qdd_from_qd True --col_format wide --trajectory_amount 84 --test_fraction 0.2 --val_fraction 0.1 --seed 0 --lowpass_signals True --lowpass_cutoff_hz 10.0 --lowpass_order 4 --lowpass_qdd False --raw_csv /workspace/shared/data/raw/UR3_Load0_K86_uniform.csv --out_npz /workspace/shared/data/preprocessed/delan_UR3_Load0_K86_uniform_K84_seed0_dataset/delan_UR3_Load0_K86_uniform_K84_seed0_dataset.npz' ===
=========================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================
Saved: /workspace/shared/data/preprocessed/delan_UR3_Load0_K86_uniform_K84_seed0_dataset/delan_UR3_Load0_K86_uniform_K84_seed0_dataset.npz
Saved: /workspace/shared/data/preprocessed/delan_UR3_Load0_K86_uniform_K84_seed0_dataset/delan_UR3_Load0_K86_uniform_K84_seed0_dataset.json
Trajectories: train=59 val=8 test=17
Exists: True

#####################################################################################################################################################################################################################################################################################################################
### DELAN VARIANT: hp_preset=lutter_like_128 delan_seed=0                                                                                                                                                                                                                                                         ###
### ckpt=/workspace/shared/models/delan/UR3_Load0_K86_uniform__best86uL0__K84__seed0__delan_jax_struct_s0_ep200_hp_lutter_like_128_actsoftplus_b1024_lr1e-4_wd1e-5_w128_d2/UR3_Load0_K86_uniform__best86uL0__K84__seed0__delan_jax_struct_s0_ep200_hp_lutter_like_128_actsoftplus_b1024_lr1e-4_wd1e-5_w128_d2.jax ###
#####################################################################################################################################################################################################################################################################################################################

######################
### 2) DELAN TRAIN ###
######################

=======================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================
=== docker compose -p payload_estimation --project-directory /home/robat/.localgit/algorithmic_payload_estimation/payload_estimation --env-file /home/robat/.localgit/algorithmic_payload_estimation/payload_estimation/.env -f /home/robat/.localgit/algorithmic_payload_estimation/payload_estimation/docker-compose.yml exec -T delan_jax bash -lc 'python3 /workspace/delan_jax/scripts/rbyt_train_delan_jax.py --npz /workspace/shared/data/preprocessed/delan_UR3_Load0_K86_uniform_K84_seed0_dataset/delan_UR3_Load0_K86_uniform_K84_seed0_dataset.npz -t structured -s 0 -r 0 --hp_preset lutter_like_128 --epochs 200 --eval_every 1 --log_every 1 --early_stop True --early_stop_patience 10 --early_stop_min_delta 0.0 --early_stop_warmup_evals 0 --save_path /workspace/shared/models/delan/UR3_Load0_K86_uniform__best86uL0__K84__seed0__delan_jax_struct_s0_ep200_hp_lutter_like_128_actsoftplus_b1024_lr1e-4_wd1e-5_w128_d2/UR3_Load0_K86_uniform__best86uL0__K84__seed0__delan_jax_struct_s0_ep200_hp_lutter_like_128_actsoftplus_b1024_lr1e-4_wd1e-5_w128_d2.jax' ===
=======================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================
mkdir -p failed for path /.config/matplotlib: [Errno 13] Permission denied: '/.config'
Matplotlib created a temporary cache directory at /tmp/matplotlib-155qcz3f because there was an issue with the default path (/.config/matplotlib); it is highly recommended to set the MPLCONFIGDIR environment variable to a writable directory, in particular to speed up the import of Matplotlib and to better support multiprocessing.
Final hyper: {'dataset': 'UR3_Load0_K86_uniform__best86uL0__K84__seed0__delan_jax_struct_s0_ep200_hp_lutter_like_128_actsoftplus_b1024_lr1e-4_wd1e-5_w128_d2', 'n_width': 128, 'n_depth': 2, 'n_minibatch': 1024, 'diagonal_epsilon': 0.1, 'diagonal_shift': 2.0, 'activation': 'softplus', 'learning_rate': 0.0001, 'weight_decay': 1e-05, 'max_epoch': 200, 'lagrangian_type': <function structured_lagrangian_fn at 0x765e064528c0>}


################################################
DeLaN run: UR3_Load0_K86_uniform__best86uL0__K84__seed0__delan_jax_struct_s0_ep200_hp_lutter_like_128_actsoftplus_b1024_lr1e-4_wd1e-5_w128_d2
  model_dir = /workspace/shared/models/delan/UR3_Load0_K86_uniform__best86uL0__K84__seed0__delan_jax_struct_s0_ep200_hp_lutter_like_128_actsoftplus_b1024_lr1e-4_wd1e-5_w128_d2
  ckpt_path = /workspace/shared/models/delan/UR3_Load0_K86_uniform__best86uL0__K84__seed0__delan_jax_struct_s0_ep200_hp_lutter_like_128_actsoftplus_b1024_lr1e-4_wd1e-5_w128_d2/UR3_Load0_K86_uniform__best86uL0__K84__seed0__delan_jax_struct_s0_ep200_hp_lutter_like_128_actsoftplus_b1024_lr1e-4_wd1e-5_w128_d2.jax
  type = structured
  hp_preset = lutter_like_128
################################################


################################################
Dataset: delan_UR3_Load0_K86_uniform_K84_seed0_dataset.npz
  npz = /workspace/shared/data/preprocessed/delan_UR3_Load0_K86_uniform_K84_seed0_dataset/delan_UR3_Load0_K86_uniform_K84_seed0_dataset.npz
   dt ≈ 0.01674802259887006
  dof = 6
  Train trajectories = 59
  Val trajectories   = 8
  Test trajectories  = 17
  Train samples = 64896
  Test samples  = 21500
################################################

2026-01-30 04:04:47.157274: W external/xla/xla/service/gpu/autotuning/dot_search_space.cc:200] All configs were filtered out because none of them sufficiently match the hints. Maybe the hints set does not contain a good representative set of valid configs?Working around this by using the full hints set instead.
2026-01-30 04:04:48.790369: W external/xla/xla/service/gpu/autotuning/dot_search_space.cc:200] All configs were filtered out because none of them sufficiently match the hints. Maybe the hints set does not contain a good representative set of valid configs?Working around this by using the full hints set instead.
################################################
Training DeLaN | run=UR3_Load0_K86_uniform__best86uL0__K84__seed0__delan_jax_struct_s0_ep200_hp_lutter_like_128_actsoftplus_b1024_lr1e-4_wd1e-5_w128_d2 | type=structured | dof=6
################################################
Epoch 00001: Time=   2.9s, Loss=5.11e+03, Inv=5.11e+03, For=5.78e+00, Power=4.92e+02
  [eval] val_mse=5.836e+02  (n=7498)
Epoch 00002: Time=   4.5s, Loss=5.29e+02, Inv=5.29e+02, For=5.54e+00, Power=9.23e+01
  [eval] val_mse=2.540e+02  (n=7498)
Epoch 00003: Time=   4.5s, Loss=2.27e+02, Inv=2.27e+02, For=5.43e+00, Power=4.91e+01
  [eval] val_mse=1.376e+02  (n=7498)
Epoch 00004: Time=   4.6s, Loss=1.28e+02, Inv=1.28e+02, For=5.38e+00, Power=2.93e+01
  [eval] val_mse=8.502e+01  (n=7498)
Epoch 00005: Time=   4.6s, Loss=8.28e+01, Inv=8.28e+01, For=5.34e+00, Power=1.95e+01
  [eval] val_mse=5.686e+01  (n=7498)
Epoch 00006: Time=   4.7s, Loss=5.92e+01, Inv=5.92e+01, For=5.36e+00, Power=1.40e+01
  [eval] val_mse=4.091e+01  (n=7498)
Epoch 00007: Time=   4.7s, Loss=4.51e+01, Inv=4.51e+01, For=5.43e+00, Power=1.05e+01
  [eval] val_mse=3.116e+01  (n=7498)
Epoch 00008: Time=   4.8s, Loss=3.58e+01, Inv=3.58e+01, For=5.54e+00, Power=8.23e+00
  [eval] val_mse=2.481e+01  (n=7498)
Epoch 00009: Time=   4.9s, Loss=2.94e+01, Inv=2.94e+01, For=5.70e+00, Power=6.66e+00
  [eval] val_mse=2.036e+01  (n=7498)
Epoch 00010: Time=   4.9s, Loss=2.47e+01, Inv=2.47e+01, For=5.90e+00, Power=5.49e+00
  [eval] val_mse=1.698e+01  (n=7498)
Epoch 00011: Time=   5.0s, Loss=2.12e+01, Inv=2.12e+01, For=6.13e+00, Power=4.67e+00
  [eval] val_mse=1.461e+01  (n=7498)
Epoch 00012: Time=   5.0s, Loss=1.84e+01, Inv=1.84e+01, For=6.40e+00, Power=4.03e+00
  [eval] val_mse=1.271e+01  (n=7498)
Epoch 00013: Time=   5.1s, Loss=1.63e+01, Inv=1.63e+01, For=6.68e+00, Power=3.55e+00
  [eval] val_mse=1.115e+01  (n=7498)
Epoch 00014: Time=   5.1s, Loss=1.46e+01, Inv=1.46e+01, For=7.02e+00, Power=3.17e+00
  [eval] val_mse=9.969e+00  (n=7498)
Epoch 00015: Time=   5.2s, Loss=1.32e+01, Inv=1.32e+01, For=7.36e+00, Power=2.87e+00
  [eval] val_mse=8.934e+00  (n=7498)
Epoch 00016: Time=   5.2s, Loss=1.20e+01, Inv=1.20e+01, For=7.74e+00, Power=2.63e+00
  [eval] val_mse=8.101e+00  (n=7498)
Epoch 00017: Time=   5.3s, Loss=1.11e+01, Inv=1.11e+01, For=8.12e+00, Power=2.44e+00
  [eval] val_mse=7.389e+00  (n=7498)
Epoch 00018: Time=   5.4s, Loss=1.03e+01, Inv=1.03e+01, For=8.57e+00, Power=2.28e+00
  [eval] val_mse=6.793e+00  (n=7498)
Epoch 00019: Time=   5.4s, Loss=9.60e+00, Inv=9.60e+00, For=9.03e+00, Power=2.15e+00
  [eval] val_mse=6.279e+00  (n=7498)
Epoch 00020: Time=   5.5s, Loss=9.01e+00, Inv=9.01e+00, For=9.53e+00, Power=2.03e+00
  [eval] val_mse=5.846e+00  (n=7498)
Epoch 00021: Time=   5.5s, Loss=8.51e+00, Inv=8.51e+00, For=1.01e+01, Power=1.93e+00
  [eval] val_mse=5.476e+00  (n=7498)
Epoch 00022: Time=   5.6s, Loss=8.08e+00, Inv=8.08e+00, For=1.06e+01, Power=1.85e+00
  [eval] val_mse=5.126e+00  (n=7498)
Epoch 00023: Time=   5.6s, Loss=7.71e+00, Inv=7.71e+00, For=1.13e+01, Power=1.78e+00
  [eval] val_mse=4.841e+00  (n=7498)
Epoch 00024: Time=   5.7s, Loss=7.39e+00, Inv=7.39e+00, For=1.19e+01, Power=1.72e+00
  [eval] val_mse=4.582e+00  (n=7498)
Epoch 00025: Time=   5.7s, Loss=7.10e+00, Inv=7.10e+00, For=1.26e+01, Power=1.67e+00
  [eval] val_mse=4.330e+00  (n=7498)
Epoch 00026: Time=   5.8s, Loss=6.84e+00, Inv=6.84e+00, For=1.34e+01, Power=1.63e+00
  [eval] val_mse=4.138e+00  (n=7498)
Epoch 00027: Time=   5.8s, Loss=6.60e+00, Inv=6.60e+00, For=1.41e+01, Power=1.59e+00
  [eval] val_mse=3.976e+00  (n=7498)
Epoch 00028: Time=   5.9s, Loss=6.40e+00, Inv=6.40e+00, For=1.49e+01, Power=1.55e+00
  [eval] val_mse=3.785e+00  (n=7498)
Epoch 00029: Time=   5.9s, Loss=6.21e+00, Inv=6.21e+00, For=1.58e+01, Power=1.52e+00
  [eval] val_mse=3.623e+00  (n=7498)
Epoch 00030: Time=   6.0s, Loss=6.04e+00, Inv=6.04e+00, For=1.66e+01, Power=1.49e+00
  [eval] val_mse=3.509e+00  (n=7498)
