##################################################################################################################################################
### RUN: hp_preset=lutter_like_256_lr5e5 K=84 test_fraction=0.2 val_fraction=0.1                                                               ###
### dataset_seed=1                                                                                                                             ###
### npz_in=/workspace/shared/data/preprocessed/delan_UR3_Load0_K86_uniform_K84_seed1_dataset/delan_UR3_Load0_K86_uniform_K84_seed1_dataset.npz ###
##################################################################################################################################################

#####################
### 1) PREPROCESS ###
#####################

=========================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================
=== docker compose -p payload_estimation --project-directory /home/robat/.localgit/algorithmic_payload_estimation/payload_estimation --env-file /home/robat/.localgit/algorithmic_payload_estimation/payload_estimation/.env -f /home/robat/.localgit/algorithmic_payload_estimation/payload_estimation/docker-compose.yml exec -T preprocess bash -lc 'python3 scripts/build_delan_dataset.py --derive_qdd_from_qd True --col_format wide --trajectory_amount 84 --test_fraction 0.2 --val_fraction 0.1 --seed 1 --lowpass_signals True --lowpass_cutoff_hz 10.0 --lowpass_order 4 --lowpass_qdd False --raw_csv /workspace/shared/data/raw/UR3_Load0_K86_uniform.csv --out_npz /workspace/shared/data/preprocessed/delan_UR3_Load0_K86_uniform_K84_seed1_dataset/delan_UR3_Load0_K86_uniform_K84_seed1_dataset.npz' ===
=========================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================
Saved: /workspace/shared/data/preprocessed/delan_UR3_Load0_K86_uniform_K84_seed1_dataset/delan_UR3_Load0_K86_uniform_K84_seed1_dataset.npz
Saved: /workspace/shared/data/preprocessed/delan_UR3_Load0_K86_uniform_K84_seed1_dataset/delan_UR3_Load0_K86_uniform_K84_seed1_dataset.json
Trajectories: train=59 val=8 test=17
Exists: True

#################################################################################################################################################################################################################################################################################################################################
### DELAN VARIANT: hp_preset=lutter_like_256_lr5e5 delan_seed=0                                                                                                                                                                                                                                                               ###
### ckpt=/workspace/shared/models/delan/UR3_Load0_K86_uniform__best86uL0__K84__seed1__delan_jax_struct_s0_ep200_hp_lutter_like_256_lr5e5_actsoftplus_b1024_lr5e-5_wd1e-5_w256_d2/UR3_Load0_K86_uniform__best86uL0__K84__seed1__delan_jax_struct_s0_ep200_hp_lutter_like_256_lr5e5_actsoftplus_b1024_lr5e-5_wd1e-5_w256_d2.jax ###
#################################################################################################################################################################################################################################################################################################################################

######################
### 2) DELAN TRAIN ###
######################

=========================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================
=== docker compose -p payload_estimation --project-directory /home/robat/.localgit/algorithmic_payload_estimation/payload_estimation --env-file /home/robat/.localgit/algorithmic_payload_estimation/payload_estimation/.env -f /home/robat/.localgit/algorithmic_payload_estimation/payload_estimation/docker-compose.yml exec -T delan_jax bash -lc 'python3 /workspace/delan_jax/scripts/rbyt_train_delan_jax.py --npz /workspace/shared/data/preprocessed/delan_UR3_Load0_K86_uniform_K84_seed1_dataset/delan_UR3_Load0_K86_uniform_K84_seed1_dataset.npz -t structured -s 0 -r 0 --hp_preset lutter_like_256_lr5e5 --epochs 200 --eval_every 1 --log_every 1 --early_stop True --early_stop_patience 10 --early_stop_min_delta 0.0 --early_stop_warmup_evals 0 --save_path /workspace/shared/models/delan/UR3_Load0_K86_uniform__best86uL0__K84__seed1__delan_jax_struct_s0_ep200_hp_lutter_like_256_lr5e5_actsoftplus_b1024_lr5e-5_wd1e-5_w256_d2/UR3_Load0_K86_uniform__best86uL0__K84__seed1__delan_jax_struct_s0_ep200_hp_lutter_like_256_lr5e5_actsoftplus_b1024_lr5e-5_wd1e-5_w256_d2.jax' ===
=========================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================
mkdir -p failed for path /.config/matplotlib: [Errno 13] Permission denied: '/.config'
Matplotlib created a temporary cache directory at /tmp/matplotlib-g118yg89 because there was an issue with the default path (/.config/matplotlib); it is highly recommended to set the MPLCONFIGDIR environment variable to a writable directory, in particular to speed up the import of Matplotlib and to better support multiprocessing.
Final hyper: {'dataset': 'UR3_Load0_K86_uniform__best86uL0__K84__seed1__delan_jax_struct_s0_ep200_hp_lutter_like_256_lr5e5_actsoftplus_b1024_lr5e-5_wd1e-5_w256_d2', 'n_width': 256, 'n_depth': 2, 'n_minibatch': 1024, 'diagonal_epsilon': 0.1, 'diagonal_shift': 2.0, 'activation': 'softplus', 'learning_rate': 5e-05, 'weight_decay': 1e-05, 'max_epoch': 200, 'lagrangian_type': <function structured_lagrangian_fn at 0x7d24152a68c0>}


################################################
DeLaN run: UR3_Load0_K86_uniform__best86uL0__K84__seed1__delan_jax_struct_s0_ep200_hp_lutter_like_256_lr5e5_actsoftplus_b1024_lr5e-5_wd1e-5_w256_d2
  model_dir = /workspace/shared/models/delan/UR3_Load0_K86_uniform__best86uL0__K84__seed1__delan_jax_struct_s0_ep200_hp_lutter_like_256_lr5e5_actsoftplus_b1024_lr5e-5_wd1e-5_w256_d2
  ckpt_path = /workspace/shared/models/delan/UR3_Load0_K86_uniform__best86uL0__K84__seed1__delan_jax_struct_s0_ep200_hp_lutter_like_256_lr5e5_actsoftplus_b1024_lr5e-5_wd1e-5_w256_d2/UR3_Load0_K86_uniform__best86uL0__K84__seed1__delan_jax_struct_s0_ep200_hp_lutter_like_256_lr5e5_actsoftplus_b1024_lr5e-5_wd1e-5_w256_d2.jax
  type = structured
  hp_preset = lutter_like_256_lr5e5
################################################


################################################
Dataset: delan_UR3_Load0_K86_uniform_K84_seed1_dataset.npz
  npz = /workspace/shared/data/preprocessed/delan_UR3_Load0_K86_uniform_K84_seed1_dataset/delan_UR3_Load0_K86_uniform_K84_seed1_dataset.npz
   dt ≈ 0.016744568809295392
  dof = 6
  Train trajectories = 59
  Val trajectories   = 8
  Test trajectories  = 17
  Train samples = 57400
  Test samples  = 27994
################################################

2026-01-30 04:41:58.806735: W external/xla/xla/service/gpu/autotuning/dot_search_space.cc:200] All configs were filtered out because none of them sufficiently match the hints. Maybe the hints set does not contain a good representative set of valid configs?Working around this by using the full hints set instead.
2026-01-30 04:42:00.600967: W external/xla/xla/service/gpu/autotuning/dot_search_space.cc:200] All configs were filtered out because none of them sufficiently match the hints. Maybe the hints set does not contain a good representative set of valid configs?Working around this by using the full hints set instead.
################################################
Training DeLaN | run=UR3_Load0_K86_uniform__best86uL0__K84__seed1__delan_jax_struct_s0_ep200_hp_lutter_like_256_lr5e5_actsoftplus_b1024_lr5e-5_wd1e-5_w256_d2 | type=structured | dof=6
################################################
Epoch 00001: Time=   3.9s, Loss=9.24e+03, Inv=9.24e+03, For=5.86e+00, Power=2.01e+03
  [eval] val_mse=5.616e+02  (n=8500)
Epoch 00002: Time=   5.8s, Loss=9.70e+02, Inv=9.70e+02, For=5.66e+00, Power=2.44e+02
  [eval] val_mse=1.954e+02  (n=8500)
Epoch 00003: Time=   5.8s, Loss=3.96e+02, Inv=3.96e+02, For=5.51e+00, Power=1.02e+02
  [eval] val_mse=1.015e+02  (n=8500)
Epoch 00004: Time=   5.9s, Loss=2.17e+02, Inv=2.17e+02, For=5.42e+00, Power=5.62e+01
  [eval] val_mse=6.199e+01  (n=8500)
Epoch 00005: Time=   5.9s, Loss=1.38e+02, Inv=1.38e+02, For=5.39e+00, Power=3.54e+01
  [eval] val_mse=4.211e+01  (n=8500)
Epoch 00006: Time=   6.0s, Loss=9.66e+01, Inv=9.66e+01, For=5.41e+00, Power=2.45e+01
  [eval] val_mse=3.024e+01  (n=8500)
Epoch 00007: Time=   6.0s, Loss=7.19e+01, Inv=7.19e+01, For=5.48e+00, Power=1.80e+01
  [eval] val_mse=2.281e+01  (n=8500)
Epoch 00008: Time=   6.1s, Loss=5.60e+01, Inv=5.60e+01, For=5.59e+00, Power=1.38e+01
  [eval] val_mse=1.779e+01  (n=8500)
Epoch 00009: Time=   6.1s, Loss=4.50e+01, Inv=4.50e+01, For=5.73e+00, Power=1.10e+01
  [eval] val_mse=1.429e+01  (n=8500)
Epoch 00010: Time=   6.2s, Loss=3.71e+01, Inv=3.71e+01, For=5.91e+00, Power=9.02e+00
  [eval] val_mse=1.173e+01  (n=8500)
Epoch 00011: Time=   6.2s, Loss=3.12e+01, Inv=3.12e+01, For=6.11e+00, Power=7.55e+00
  [eval] val_mse=9.796e+00  (n=8500)
Epoch 00012: Time=   6.3s, Loss=2.67e+01, Inv=2.67e+01, For=6.33e+00, Power=6.44e+00
  [eval] val_mse=8.355e+00  (n=8500)
Epoch 00013: Time=   6.4s, Loss=2.32e+01, Inv=2.32e+01, For=6.56e+00, Power=5.56e+00
  [eval] val_mse=7.211e+00  (n=8500)
Epoch 00014: Time=   6.4s, Loss=2.05e+01, Inv=2.05e+01, For=6.82e+00, Power=4.91e+00
  [eval] val_mse=6.306e+00  (n=8500)
Epoch 00015: Time=   6.5s, Loss=1.82e+01, Inv=1.82e+01, For=7.09e+00, Power=4.38e+00
  [eval] val_mse=5.566e+00  (n=8500)
Epoch 00016: Time=   6.5s, Loss=1.64e+01, Inv=1.64e+01, For=7.38e+00, Power=3.95e+00
  [eval] val_mse=4.956e+00  (n=8500)
Epoch 00017: Time=   6.6s, Loss=1.49e+01, Inv=1.49e+01, For=7.69e+00, Power=3.60e+00
  [eval] val_mse=4.462e+00  (n=8500)
Epoch 00018: Time=   6.6s, Loss=1.36e+01, Inv=1.36e+01, For=7.99e+00, Power=3.33e+00
  [eval] val_mse=4.025e+00  (n=8500)
Epoch 00019: Time=   6.7s, Loss=1.26e+01, Inv=1.26e+01, For=8.32e+00, Power=3.09e+00
  [eval] val_mse=3.661e+00  (n=8500)
Epoch 00020: Time=   6.7s, Loss=1.17e+01, Inv=1.17e+01, For=8.64e+00, Power=2.90e+00
  [eval] val_mse=3.347e+00  (n=8500)
Epoch 00021: Time=   6.8s, Loss=1.09e+01, Inv=1.09e+01, For=9.00e+00, Power=2.73e+00
  [eval] val_mse=3.071e+00  (n=8500)
Epoch 00022: Time=   6.8s, Loss=1.02e+01, Inv=1.02e+01, For=9.33e+00, Power=2.59e+00
  [eval] val_mse=2.833e+00  (n=8500)
Epoch 00023: Time=   6.9s, Loss=9.62e+00, Inv=9.62e+00, For=9.70e+00, Power=2.47e+00
  [eval] val_mse=2.620e+00  (n=8500)
Epoch 00024: Time=   6.9s, Loss=9.10e+00, Inv=9.10e+00, For=1.00e+01, Power=2.37e+00
  [eval] val_mse=2.433e+00  (n=8500)
Epoch 00025: Time=   7.0s, Loss=8.64e+00, Inv=8.64e+00, For=1.04e+01, Power=2.28e+00
  [eval] val_mse=2.261e+00  (n=8500)
Epoch 00026: Time=   7.0s, Loss=8.23e+00, Inv=8.23e+00, For=1.08e+01, Power=2.20e+00
  [eval] val_mse=2.115e+00  (n=8500)
Epoch 00027: Time=   7.1s, Loss=7.86e+00, Inv=7.86e+00, For=1.12e+01, Power=2.13e+00
  [eval] val_mse=1.977e+00  (n=8500)
Epoch 00028: Time=   7.1s, Loss=7.53e+00, Inv=7.53e+00, For=1.16e+01, Power=2.08e+00
  [eval] val_mse=1.859e+00  (n=8500)
Epoch 00029: Time=   7.2s, Loss=7.24e+00, Inv=7.24e+00, For=1.20e+01, Power=2.03e+00
  [eval] val_mse=1.751e+00  (n=8500)
Epoch 00030: Time=   7.3s, Loss=6.98e+00, Inv=6.98e+00, For=1.25e+01, Power=1.98e+00
  [eval] val_mse=1.656e+00  (n=8500)
Epoch 00031: Time=   7.3s, Loss=6.74e+00, Inv=6.74e+00, For=1.30e+01, Power=1.94e+00
  [eval] val_mse=1.573e+00  (n=8500)
